Time,base_load1,base_load2,base_load3,base_load4,base_load5,base_load6,base_load7,base_load8,base_load9,base_load10,base_load11,base_load12,base_load13,base_load14,base_load15
139800,741.543518066406,153,606,37,42,291.952209472656,361,669.075927734375,255.552200317382,47,363,457.700012207031,51,51,45
140400,741.543518066406,29,288,37,194,482.552185058593,399,671.075927734375,255.552200317382,47,407.459014892578,333.700012207031,51,51,45
141000,620.543518066406,29,288,227,232,428.375885009765,247,519.075927734375,255.552200317382,47,409.823699951171,333.700012207031,51,51,45
141600,620.543518066406,29,167,227,194,384.375885009765,240.552200317382,493.834197998046,373.552185058593,47,219.823699951171,333.700012207031,51,320,45
142200,692.095703125,29,46,115,42,384.375885009765,240.552200317382,597.523681640625,580.444580078125,47,219.823699951171,443.700012207031,161,396,45
142800,812.095703125,95,77,93,42,365.444610595703,240.552200317382,1897.92395019531,529.82373046875,47,259.823699951171,1033.5,161,165,45
143400,842.095703125,139,201,117,342,352.823699951171,240.552200317382,538.794189453125,222.823699951171,135,272.823699951171,523.700012207031,51,51,45
144000,766.095703125,51,391,160.823699951171,130,231.823699951171,240.552200317382,493.700012207031,222.823699951171,157,387.823699951171,452,51,51,159
144600,652.095703125,29,236,168.823699951171,42,2630.82397460937,1629.95202636718,379.700012207031,2661.82397460937,47,425.459014892578,1313.59997558593,51,51,235
145200,741.095703125,184,200,168.823699951171,118,1366.666015625,454.35220336914,531.700012207031,1303.84399414062,47,451,1713.40002441406,51,51,197
145800,613.095703125,122,126,208.823699951171,232,391.552185058593,395.620910644531,379.252197265625,398.523712158203,47,482.552185058593,390.552185058593,51,51,45
146400,189.620895385742,29,197.552200317382,456.065490722656,232,325.552185058593,383,213.252197265625,399.700012207031,47,368.552185058593,390.552185058593,51,203,45
147000,177,29,197.552200317382,470.375885009765,106,325.552185058593,383,213.252197265625,1675.09997558593,47,252.552200317382,441.646392822265,51,241,45
147600,177,95,197.552200317382,280.375885009765,42,1115.35205078125,394.823699951171,475.252197265625,986.700012207031,47,79.5522003173828,512.375915527343,161,282,45
148200,177,139,205.552200317382,1475.04602050781,266,1420.11694335937,384.423706054687,513.252197265625,947.099975585937,47,79.5522003173828,544.375915527343,139,206,45
148800,367,51,232.552200317382,268.552185058593,342,2901.73608398437,457.823699951171,245.832199096679,764.252197265625,157,234.552200317382,471.375885009765,51,51,45
149400,342.799987792968,29,422.552185058593,268.552185058593,42,1471.3759765625,692.82373046875,77.5522003173828,764.252197265625,157,290.552185058593,623.865478515625,51,51,45
150000,56,29,267.552185058593,268.552185058593,42,1380.97595214843,592.623718261718,198,751.252197265625,47,273,525.82373046875,51,51,197
150600,56,29,46,268.552185058593,232,540.444580078125,381.823699951171,236,751.252197265625,47,374,525.82373046875,115,51,235
151200,112,192,46,647.853881835937,232,437.375885009765,381.823699951171,46,630.252197265625,47,387.140014648437,359,131,281,159
151800,222.279998779296,195,46,1631.14294433593,42,2836.3759765625,372.364685058593,46,630.252197265625,47,1575.09997558593,2529.39990234375,131,321,45
152400,351.700012207031,1014.59997558593,46,831.543518066406,42,831.575927734375,381.823699951171,236,653.252197265625,47,383.700012207031,2721.55200195312,153,169,45
153000,479.01040649414,299,46,641.543518066406,64,1672.3759765625,381.823699951171,467,852.700012207031,47,383.700012207031,2748.28198242187,273,131,45
153600,601.052185058593,211,86,649.343505859375,342,1859.61596679687,547.623718261718,385,862.299987792968,47,457.523712158203,545.375915527343,237,286,45
154200,838.852172851562,189,477.720001220703,654.543518066406,162,1294.17602539062,450.823699951171,207,672.700012207031,157,550.523681640625,554.375915527343,292,326,45
154800,999.711181640625,1359.61206054687,511,1853.94299316406,93.8237380981445,3907.98803710937,260.823699951171,242.823699951171,641.700012207031,197,557.523681640625,759.075927734375,292,171,45
155400,1200.79602050781,1359.61206054687,508.552185058593,654.543518066406,291.823699951171,3941.98803710937,260.823699951171,488.823699951171,641.700012207031,199,706.523681640625,928.075927734375,323.552185058593,251,45
156000,812.075927734375,1359.61206054687,318.552185058593,654.543518066406,331.823699951171,3831.98803710937,260.823699951171,649.82373046875,673.252197265625,303.799987792968,706.523681640625,814.075927734375,323.552185058593,441,235
156600,812.075927734375,1359.61206054687,435.752197265625,934.543518066406,253.823699951171,3831.98803710937,491,502.423706054687,673.252197265625,328,516.523681640625,659.075927734375,403.552185058593,441,235
157200,812.075927734375,1580.61206054687,544.375915527343,2272.94311523437,374.823699951171,4297.18798828125,491,702.82373046875,624.852172851562,443.699005126953,516.523681640625,659.075927734375,536.375915527343,335.423706054687,280.110412597656
157800,799.455078125,596.122375488281,743.095886230468,1073.54296875,374.823699951171,5058.98779296875,502.823699951171,702.82373046875,669.416870117187,379.823699951171,516.523681640625,761.981689453125,580.375915527343,383.823699951171,358.552185058593
158400,806.875915527343,275.200012207031,544.375915527343,883.543518066406,484.823699951171,2936.98803710937,692.82373046875,800.935913085937,986.075927734375,379.823699951171,516.523681640625,757.252197265625,646.375915527343,383.823699951171,358.552185058593
159000,812.075927734375,350,544.375915527343,895.3671875,700.065490722656,1806.3759765625,692.82373046875,790.075927734375,839.834228515625,379.823699951171,684.523681640625,647.252197265625,3060.44506835937,383.823699951171,519.552185058593
159600,782.946411132812,350,851.375915527343,895.3671875,399.281707763671,3067.3759765625,502.823699951171,680.075927734375,796.075927734375,489.823699951171,563.523681640625,647.252197265625,3003.82397460937,538.82373046875,531.375915527343
160200,1002.07598876953,350,765.77587890625,490.823699951171,584.552185058593,2243.47607421875,478.62368774414,604.875915527343,672.075927734375,368.823699951171,598.523681640625,846.711181640625,3003.82397460937,587.623718261718,531.375915527343
160800,1002.07598876953,350,628.615905761718,689.543701171875,1717.52905273437,1693.67602539062,394.444610595703,857.075927734375,672.075927734375,1530.82397460937,719.523681640625,991.455078125,3003.82397460937,695.82373046875,531.375915527343
161400,850.075927734375,350,1633.97595214843,490.823699951171,1516.18798828125,3186.76611328125,389.175903320312,743.075927734375,575.27587890625,375.094207763671,529.523681640625,755.27587890625,3001.458984375,695.82373046875,458.175903320312
162000,799.075927734375,416,597.615905761718,604.82373046875,1415.98803710937,3597.61889648437,406.281707763671,857.075927734375,669.711181640625,368,561.075927734375,610.675903320312,2798.39990234375,469.799987792968,721.375915527343
162600,799.075927734375,418.399993896484,531.375915527343,559.82373046875,1536.98803710937,3597.61889648437,565.375915527343,857.075927734375,551.075927734375,498.459014892578,548.075927734375,659.075927734375,871.799987792968,373,689.82373046875
163200,767.523681640625,406,531.375915527343,843.623718261718,2802.38793945312,3590.52490234375,603.375915527343,680.075927734375,746.27587890625,500.823699951171,548.075927734375,769.075927734375,995.095703125,513.112182617187,460.494201660156
163800,767.523681640625,325.799987792968,531.375915527343,169.823699951171,1691.43603515625,4797.01904296875,475.575897216796,790.075927734375,906.075927734375,500.823699951171,703.075927734375,769.075927734375,1046.18994140625,430.075897216796,488
164400,1198.8759765625,310,1730.77600097656,169.823699951171,1017.06896972656,5507.21923828125,534.375915527343,768.075927734375,840.075927734375,500.823699951171,703.075927734375,659.075927734375,962.919372558593,503.275909423828,531.375915527343
165000,799.075927734375,150,878.975891113281,61.2000007629394,539.444580078125,2195.61889648437,934.175903320312,527.523681640625,840.075927734375,610.82373046875,738.075927734375,659.075927734375,940.919372558593,552.075927734375,531.375915527343
165600,799.075927734375,150,889.375915527343,37,715.01123046875,1685.61901855468,502.823699951171,660.455078125,596.675903320312,538.223693847656,726.252197265625,633.834228515625,940.919372558593,897.075927734375,458.175903320312
166200,979.616882324218,150,582.375915527343,37,667.552185058593,1085.61901855468,388.134185791015,743.875915527343,364.075897216796,500.823699951171,548.075927734375,972.523681640625,940.919372558593,897.075927734375,409.375885009765
166800,977.252197265625,216,544.375915527343,37,406.375885009765,1085.61901855468,560.615905761718,736.075927734375,361.475891113281,1191.80004882812,427.075897216796,851.523681640625,940.919372558593,1738.85498046875,409.375885009765
167400,791.981689453125,260,1646.97595214843,227,406.375885009765,1085.61901855468,512.552185058593,736.075927734375,203.552200317382,379.823699951171,523.875915527343,506.523712158203,755.719421386718,641.523681640625,369.375885009765
168000,678.075927734375,212,538.065490722656,227,406.375885009765,1085.61901855468,512.552185058593,546.075927734375,82.5522003173828,379.823699951171,548.075927734375,407.359008789062,588.3671875,652.158996582031,375.175903320312
168600,638.075927734375,252,532.552185058593,75,516.375915527343,1085.61901855468,298.35220336914,667.075927734375,241,379.823699951171,641.075927734375,483.700012207031,674.002502441406,520.700012207031,278.375885009765
169200,356.075897216796,353,1531.3759765625,37,684.375915527343,1173.61901855468,201.552200317382,777.075927734375,241,1579.22399902343,703.075927734375,483.700012207031,686.543518066406,520.700012207031,45
169800,201.444595336914,270,1544.3759765625,37,443.823699951171,1195.61901855468,201.552200317382,1011.8759765625,206,1579.22399902343,831.075927734375,333.700012207031,576.543518066406,520.700012207031,45
170400,92.0237426757812,270,1889.3759765625,37,432,681.075927734375,201.552200317382,514.523681640625,206,504.523712158203,738.075927734375,173.699996948242,576.543518066406,710.700012207031,45
171000,67.8237380981445,285.799987792968,889.375915527343,37,443.823699951171,681.075927734375,67.9313201904296,692.700012207031,51,625.523681640625,580.700012207031,173.699996948242,640.543518066406,832.700012207031,45
171600,219.823699951171,416,512.82373046875,37,253.823699951171,681.075927734375,125,882.700012207031,51,503.700012207031,464.700012207031,328.700012207031,172,1984.09997558593,45
172200,250.729507446289,460,440.223693847656,37,245.375900268554,681.075927734375,239,704.523681640625,51,503.700012207031,304.700012207031,518.700012207031,51,663.700012207031,45
172800,170,372,423.375885009765,227,85.3759384155273,644.794189453125,163,635.523681640625,51,503.700012207031,304.700012207031,363.700012207031,51,508.700012207031,45
173400,56,350,410.375885009765,227,195.375900268554,597.700012207031,49,514.523681640625,51,503.700012207031,280.5,217.699996948242,51,508.700012207031,45
174000,56,485.700012207031,410.375885009765,37,195.375900268554,382.700012207031,49,560.723693847656,241,515.523681640625,338.700012207031,283.700012207031,161,508.700012207031,235
174600,56,578.700012207031,410.375885009765,37,270.646392822265,305.700012207031,49,745.523681640625,241,515.523681640625,452.700012207031,239.699996948242,161,508.700012207031,235
175200,56,543.900024414062,524.375915527343,37,263.552185058593,195.699996948242,49,679.523681640625,206,515.523681640625,373.700012207031,65.1399993896484,51,601.099975585937,45
175800,56,364.700012207031,730.931274414062,37,263.552185058593,195.699996948242,49,635.523681640625,206,504.523712158203,335.700012207031,38,51,576.700012207031,45
176400,56,430.700012207031,712,37,60.9313201904296,195.699996948242,239,879.82373046875,144,442.523712158203,48,38,51,386.700012207031,45
177000,56,434.700012207031,398,37,42,195.699996948242,239,682.82373046875,51,194.523696899414,48,193,51,386.700012207031,45
177600,246,186.699996948242,327,37,42,195.699996948242,49,367,51,194.523696899414,48,269,51,501.700012207031,45
178200,246,164.699996948242,46,227,64,195.699996948242,49,367,51,194.523696899414,48,259,51,341.700012207031,45
178800,56,164.699996948242,46,227,152,239.699996948242,49,246,51,182.699996948242,203,316,51,186.699996948242,45
179400,56,164.699996948242,46,37,124,305.700012207031,49,290,241,182.699996948242,241,148,161,224.699996948242,45
180000,56,164.699996948242,46,37,422,195.699996948242,49,356,241,182.699996948242,238,60,161,376.700012207031,235
180600,56,288.700012207031,236,37,232,195.699996948242,49,306,113,204.699996948242,238,38,51,376.700012207031,235
181200,56,385.700012207031,360,37,42,60,239,512,206,292.700012207031,80,38,51,51,45
181800,56,274.700012207031,277,37,42,60,239,626,206,248.699996948242,48,38,51,51,45
182400,56,186.699996948242,108,37,42,60,49,246,51,182.699996948242,48,193,51,51,45
183000,132,164.699996948242,46,75,42,60,49,246,51,182.699996948242,48,193,51,51,45
183600,246,164.699996948242,46,227,152,82,49,246,51,182.699996948242,172,252,51,206,45
184200,246,164.699996948242,46,227,152,170,49,246,51,182.699996948242,203,338,51,282,45
184800,56,164.699996948242,46,37,384,82,49,312,241,182.699996948242,300,262,161,241,45
185400,56,164.699996948242,46,37,384,60,201,432,241,182.699996948242,238,38,161,203,45
186000,96,230.699996948242,236,37,118,60,239,436,51,226.699996948242,48,38,51,51,235
186600,136,429.700012207031,329,37,42,60,87,624.963684082031,206,292.700012207031,48,38,51,51,235
187200,176,341.700012207031,201,37,42,60,49,383.523712158203,206,226.699996948242,48,38,51,51,45
187800,248,164.699996948242,139,37,42,60,49,193.523696899414,51,182.699996948242,48,193,51,51,45
188400,216,164.699996948242,46,151,108,60,49,193.523696899414,51,182.699996948242,79,193,51,51,45
189000,246,164.699996948242,46,227,152,170,49,193.523696899414,51,47,203,131,51,165,45
189600,246,164.699996948242,46,151,194,104,49,193.523696899414,51,47,393,338,51,396,45
190200,94,164.699996948242,46,37,422,60,239,393.158996582031,241,47,238,338,161,320,45
190800,56,230.699996948242,122,37,232,60,239,481.700012207031,241,47,48,76,161,51,85
191400,56,274.700012207031,236,37,42,60,49,333.700012207031,51,113,48,38,51,51,123
192000,56,186.699996948242,298,37,42,60,49,371.700012207031,206,157,48,38,51,51,315
192600,56,319.700012207031,201,37,42,116,49,333.700012207031,206,69,48,38,51,51,355
193200,56,184,170,37,42,180,49,181.699996948242,113,47,48,162,51,51,205
193800,56,29,46,227,152,290,49,181.699996948242,51,47,203,193,51,203,45
194400,56,29,46,227,206,286,125,181.699996948242,51,47,393,162,51,241,45
195000,246,29,46,75,232,260,239,333.700012207031,89,47,238,148,51,127,45
195600,246,95,46,1236.40002441406,422,260,163,481.700012207031,241,47,124,338,161,206,45
196200,56,139,236,61,42,260,49,405.700012207031,203,47,48,228,161,206,45
