,batt.p,batt.e,batt.de,batt.dp,batt.pd,batt.pc,batt.u,batt.abs_p,mg.p,mg.pout,mg.pin,mg.u,ps.scale_fact,ps.p_scaled,arc3_expanded.f,arc1_expanded.f,arc2_expanded.f,int,batt.soc,batt.inst_cost,mg.instant_cost,inst_obj
2018-04-02 02:15:00+02:00,-2.4387096774193546,11.414516129032254,0.0006774193548387096,0.0,0.0,2.4387096774193546,-0.0,0.0,5.293709677419354,5.293709677419354,0.0,1.0,10,0.0,0.0,5.293709677419354,-2.4387096774193546,15.366518933245455,54.354838709677395,0.0,0.00016234043010752687,0.00016234043010752687
2018-04-02 02:30:00+02:00,-2.4387096774193546,12.024193548387094,0.0006774193548387096,0.0,0.0,2.4387096774193546,-0.0,0.0,5.288709677419355,5.288709677419355,0.0,1.0,10,0.0,0.0,5.288709677419355,-2.4387096774193546,15.366518933245455,57.258064516129025,0.0,0.00016218709677419358,0.00016218709677419358
2018-04-02 02:45:00+02:00,-2.4387096774193546,12.633870967741933,0.0006774193548387096,0.0,0.0,2.4387096774193546,-0.0,0.0,5.293709677419354,5.293709677419354,0.0,1.0,10,0.0,0.0,5.293709677419354,-2.4387096774193546,15.366518933245455,60.161290322580626,0.0,0.00016234043010752687,0.00016234043010752687
2018-04-02 03:00:00+02:00,-2.4387096774193546,13.243548387096771,0.0006774193548387096,0.0,0.0,2.4387096774193546,-0.0,0.0,5.298709677419355,5.298709677419355,0.0,1.0,10,0.0,0.0,5.298709677419355,-2.4387096774193546,15.366518933245455,63.06451612903224,0.0,0.00016249376344086024,0.00016249376344086024
2018-04-02 03:15:00+02:00,-2.438709677419355,13.853225806451617,0.0006774193548387097,-4.336808689942018e-19,0.0,2.438709677419355,-0.0,0.0,5.338709677419355,5.338709677419355,0.0,1.0,10,0.0,0.0,5.338709677419355,-2.438709677419355,15.366518933245455,65.96774193548389,0.0,0.0001637204301075269,0.0001637204301075269
2018-04-02 03:30:00+02:00,-2.438709677419355,14.462903225806455,0.0006774193548387097,0.0,0.0,2.438709677419355,-0.0,0.0,5.378709677419355,5.378709677419355,0.0,1.0,10,0.0,0.0,5.378709677419355,-2.438709677419355,15.366518933245455,68.8709677419355,0.0,0.00016494709677419356,0.00016494709677419356
2018-04-02 03:45:00+02:00,-2.438709677419355,15.072580645161294,0.0006774193548387097,0.0,0.0,2.438709677419355,-0.0,0.0,5.353709677419355,5.353709677419355,0.0,1.0,10,0.0,0.0,5.353709677419355,-2.438709677419355,15.366518933245455,71.7741935483871,0.0,0.0001641804301075269,0.0001641804301075269
2018-04-02 04:00:00+02:00,-2.438709677419355,15.68225806451613,0.0006774193548387097,0.0,0.0,2.438709677419355,-0.0,0.0,5.328709677419355,5.328709677419355,0.0,1.0,10,0.0,0.0,5.328709677419355,-2.438709677419355,15.366518933245455,74.6774193548387,0.0,0.00016341376344086023,0.00016341376344086023
2018-04-02 04:15:00+02:00,-2.438709677419355,16.29193548387097,0.0006774193548387097,0.0,0.0,2.438709677419355,-0.0,0.0,5.308709677419355,5.308709677419355,0.0,1.0,10,0.0,0.0,5.308709677419355,-2.438709677419355,15.366518933245455,77.58064516129032,0.0,0.00016280043010752688,0.00016280043010752688
2018-04-02 04:30:00+02:00,-2.438709677419355,16.901612903225807,0.0006774193548387097,0.0,0.0,2.438709677419355,-0.0,0.0,5.288709677419355,5.288709677419355,0.0,1.0,10,0.0,0.0,5.288709677419355,-2.438709677419355,15.366518933245455,80.48387096774194,0.0,0.00016218709677419358,0.00016218709677419358
2018-04-02 04:45:00+02:00,-2.438709677419355,17.511290322580646,0.0006774193548387097,0.0,0.0,2.438709677419355,-0.0,0.0,5.333709677419355,5.333709677419355,0.0,1.0,10,0.0,0.0,5.333709677419355,-2.438709677419355,15.366518933245455,83.38709677419355,0.0,0.00016356709677419357,0.00016356709677419357
2018-04-02 05:00:00+02:00,-2.438709677419355,18.120967741935484,0.0006774193548387097,0.0,0.0,2.438709677419355,-0.0,0.0,5.378709677419355,5.378709677419355,0.0,1.0,10,0.0,0.0,5.378709677419355,-2.438709677419355,15.366518933245455,86.29032258064515,0.0,0.00016494709677419356,0.00016494709677419356
2018-04-02 05:15:00+02:00,-2.438709677419355,18.730645161290322,0.0006774193548387097,0.0,0.0,2.438709677419355,0.0,0.0,7.958709677419355,7.958709677419355,0.0,1.0,10,0.0,0.0,7.958709677419355,-2.438709677419355,15.366518933245455,89.19354838709677,0.0,0.00024406709677419358,0.00024406709677419358
2018-04-02 05:30:00+02:00,-2.4387096774193524,19.34032258064516,0.000677419354838709,2.6020852139652106e-18,0.0,2.4387096774193524,-0.0,0.0,10.538709677419352,10.538709677419352,0.0,1.0,10,0.0,0.0,10.538709677419352,-2.4387096774193524,15.366518933245455,92.09677419354838,0.0,0.0003231870967741935,0.0003231870967741935
2018-04-02 05:45:00+02:00,-2.4387096774193524,19.95,0.000677419354838709,0.0,0.0,2.4387096774193524,0.0,0.0,8.243709677419352,8.243709677419352,0.0,1.0,10,0.0,0.0,8.243709677419352,-2.4387096774193524,15.366518933245455,95.0,0.0,0.0002528070967741935,0.0002528070967741935
2018-04-02 06:00:00+02:00,2.97,19.2075,-0.0008250000000000001,0.006009677419354837,2.97,0.0,1.0,0.006009677419354837,0.5399999999999996,0.5399999999999996,0.0,1.0,10,0.0,0.0,0.5399999999999996,2.97,15.366518933245455,91.46428571428571,1.669354838709677e-06,1.9934999999999984e-05,1.9934999999999984e-05
2018-04-02 06:15:00+02:00,2.97,18.464999999999996,-0.0008250000000000001,0.0,2.97,0.0,1.0,0.0,0.27,0.27,0.0,1.0,10,0.0,0.0,0.27,2.97,15.366518933245455,87.9285714285714,0.0,9.9675e-06,9.9675e-06
2018-04-02 06:30:00+02:00,2.97,17.722499999999997,-0.0008250000000000001,0.0,2.97,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10,0.0,0.0,0.0,2.97,15.366518933245455,84.39285714285711,0.0,0.0,0.0
2018-04-02 06:45:00+02:00,3.149,16.935249999999996,-0.0008747222222222223,0.00019888888888888864,3.149,0.0,1.0,0.00019888888888888864,0.0,0.0,0.0,1.0,10,0.001,0.001,0.0,3.149,15.366518933245455,80.6440476190476,5.5246913580246845e-08,0.0,0.0
2018-04-02 07:00:00+02:00,3.2811,16.114974999999998,-0.0009114166666666666,0.00014677777777777736,3.2811,0.0,1.0,0.00014677777777777736,0.046900000000000386,0.046900000000000386,0.0,1.0,10,0.002,0.002,0.046900000000000386,3.2811,15.366518933245455,76.73797619047618,4.077160493827149e-08,1.731391666666681e-06,1.731391666666681e-06
2018-04-02 07:15:00+02:00,3.2811,15.294699999999999,-0.0009114166666666666,0.0,3.2811,0.0,1.0,0.0,0.023499999999999854,0.023499999999999854,0.0,1.0,10,0.0104,0.0104,0.023499999999999854,3.2811,15.366518933245455,72.83190476190475,0.0,8.675416666666612e-07,8.675416666666612e-07
2018-04-02 07:30:00+02:00,3.2811,14.474424999999997,-0.0009114166666666666,0.0,3.2811,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10,0.0189,0.0189,0.0,3.2811,15.366518933245455,68.92583333333332,0.0,0.0,0.0
2018-04-02 07:45:00+02:00,3.2201,13.669399999999996,-0.0008944722222222222,-6.777777777777771e-05,3.2201,0.0,1.0,6.777777777777771e-05,0.0,0.0,0.0,1.0,10,0.054900000000000004,0.054900000000000004,0.0,3.2201,15.366518933245455,65.09238095238094,1.8827160493827142e-08,0.0,0.0
2018-04-02 08:00:00+02:00,3.1592000000000002,12.879599999999996,-0.0008775555555555556,-6.76666666666664e-05,3.1592000000000002,0.0,1.0,6.76666666666664e-05,0.0,0.0,0.0,1.0,10,0.09079999999999999,0.09079999999999999,0.0,3.1592000000000002,15.366518933245455,61.331428571428546,1.879629629629622e-08,0.0,0.0
2018-04-02 08:15:00+02:00,3.0864,12.107999999999997,-0.0008573333333333333,-8.088888888888902e-05,3.0864,0.0,1.0,8.088888888888902e-05,0.0,0.0,0.0,1.0,10,0.1636,0.1636,0.0,3.0864,15.366518933245455,57.657142857142844,2.2469135802469172e-08,0.0,0.0
2018-04-02 08:30:00+02:00,3.0137,11.354574999999997,-0.0008371388888888889,-8.07777777777777e-05,3.0137,0.0,1.0,8.07777777777777e-05,0.0,0.0,0.0,1.0,10,0.2363,0.2363,0.0,3.0137,15.366518933245455,54.06940476190475,2.243827160493825e-08,0.0,0.0
2018-04-02 08:45:00+02:00,2.9188,10.624874999999996,-0.0008107777777777778,-0.00010544444444444447,2.9188,0.0,1.0,0.00010544444444444447,0.0,0.0,0.0,1.0,10,0.3112,0.3112,0.0,2.9188,15.366518933245455,50.59464285714283,2.929012345679013e-08,0.0,0.0
2018-04-02 09:00:00+02:00,2.8239,9.918899999999997,-0.0007844166666666667,-0.00010544444444444447,2.8239,0.0,1.0,0.00010544444444444447,0.0,0.0,0.0,1.0,10,0.3861,0.3861,0.0,2.8239,15.366518933245455,47.23285714285713,2.929012345679013e-08,0.0,0.0
2018-04-02 09:15:00+02:00,2.8483,9.206824999999997,-0.0007911944444444444,2.7111111111111e-05,2.8483,0.0,1.0,2.7111111111111e-05,0.0,0.0,0.0,1.0,10,0.4367,0.4367,0.0,2.8483,15.366518933245455,43.84202380952379,7.530864197530834e-09,0.0,0.0
2018-04-02 09:30:00+02:00,2.8726,8.488674999999997,-0.0007979444444444444,2.7000000000000114e-05,2.8726,0.0,1.0,2.7000000000000114e-05,0.0,0.0,0.0,1.0,10,0.4874,0.4874,0.0,2.8726,15.366518933245455,40.42226190476189,7.500000000000032e-09,0.0,0.0
2018-04-02 09:45:00+02:00,3.1275999999999997,7.706774999999998,-0.0008687777777777777,0.0002833333333333329,3.1275999999999997,0.0,1.0,0.0002833333333333329,0.0,0.0,0.0,1.0,10,0.4424,0.4424,0.0,3.1275999999999997,15.366518933245455,36.69892857142856,7.870370370370359e-08,0.0,0.0
2018-04-02 10:00:00+02:00,3.3826,6.861124999999997,-0.0009396111111111111,0.0002833333333333338,3.3826,0.0,1.0,0.0002833333333333338,0.0,0.0,0.0,1.0,10,0.3974,0.3974,0.0,3.3826,15.366518933245455,32.67202380952379,7.870370370370382e-08,0.0,0.0
2018-04-02 10:15:00+02:00,4.7918,5.663174999999997,-0.0013310555555555556,0.001565777777777778,4.7918,0.0,1.0,0.001565777777777778,0.47829999999999995,0.47829999999999995,0.0,1.0,10,0.5649,0.5649,0.47829999999999995,4.7918,15.366518933245455,26.967499999999987,4.349382716049383e-07,1.7657241666666663e-05,1.7657241666666663e-05
2018-04-02 10:30:00+02:00,4.7918,4.465224999999997,-0.0013310555555555556,0.0,4.7918,0.0,1.0,0.0,2.3657999999999992,2.3657999999999992,0.0,1.0,10,0.7323999999999999,0.7323999999999999,2.3657999999999992,4.7918,15.366518933245455,21.262976190476174,0.0,8.733744999999997e-05,8.733744999999997e-05
2018-04-02 10:45:00+02:00,4.7918,3.2672749999999966,-0.0013310555555555556,0.0,4.7918,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10,0.6981999999999999,0.6981999999999999,0.0,4.7918,15.366518933245455,15.558452380952366,0.0,0.0,0.0
2018-04-02 11:00:00+02:00,0.0,3.2672749999999966,0.0,-0.005324222222222222,0.0,0.0,-0.0,0.005324222222222222,2.4259999999999997,2.4259999999999997,0.0,1.0,10,0.664,0.664,2.4259999999999997,0.0,15.366518933245455,15.558452380952366,1.4789506172839507e-06,8.955983333333332e-05,8.955983333333332e-05
2018-04-02 11:15:00+02:00,0.0,3.2672749999999966,0.0,0.0,0.0,0.0,-0.0,0.0,2.3751,2.3751,0.0,1.0,10,0.7199,0.7199,2.3751,0.0,15.366518933245455,15.558452380952366,0.0,8.768077500000001e-05,8.768077500000001e-05
2018-04-02 11:30:00+02:00,0.0,3.2672749999999966,0.0,0.0,0.0,0.0,-0.0,0.0,2.3242000000000003,2.3242000000000003,0.0,1.0,10,0.7757999999999999,0.7757999999999999,2.3242000000000003,0.0,15.366518933245455,15.558452380952366,0.0,8.580171666666667e-05,8.580171666666667e-05
2018-04-02 11:45:00+02:00,0.0,3.2672749999999966,0.0,0.0,0.0,0.0,-0.0,0.0,2.1249000000000002,2.1249000000000002,0.0,1.0,10,1.0151000000000001,1.0151000000000001,2.1249000000000002,0.0,15.366518933245455,15.558452380952366,0.0,7.8444225e-05,7.8444225e-05
2018-04-02 12:00:00+02:00,0.0,3.2672749999999966,0.0,0.0,0.0,0.0,-0.0,0.0,1.9255,1.9255,0.0,1.0,10,1.2545000000000002,1.2545000000000002,1.9255,0.0,15.366518933245455,15.558452380952366,0.0,7.108304166666667e-05,7.108304166666667e-05
2018-04-02 12:15:00+02:00,0.0,3.2672749999999966,0.0,0.0,0.0,0.0,-0.0,0.0,1.7653999999999999,1.7653999999999999,0.0,1.0,10,1.2646,1.2646,1.7653999999999999,0.0,15.366518933245455,15.558452380952366,0.0,6.517268333333332e-05,6.517268333333332e-05
2018-04-02 12:30:00+02:00,0.0,3.2672749999999966,0.0,0.0,0.0,0.0,0.0,0.0,1.6053,1.6053,0.0,1.0,10,1.2747,1.2747,1.6053,0.0,15.366518933245455,15.558452380952366,0.0,5.9262325e-05,5.9262325e-05
2018-04-02 12:45:00+02:00,0.0,3.2672749999999966,0.0,0.0,0.0,0.0,-0.0,0.0,2.1388,2.1388,0.0,1.0,10,0.8612,0.8612,2.1388,0.0,15.366518933245455,15.558452380952366,0.0,7.895736666666666e-05,7.895736666666666e-05
2018-04-02 13:00:00+02:00,0.0,3.2672749999999966,0.0,0.0,0.0,0.0,-0.0,0.0,2.6723,2.6723,0.0,1.0,10,0.4477,0.4477,2.6723,0.0,15.366518933245455,15.558452380952366,0.0,9.865240833333332e-05,9.865240833333332e-05
2018-04-02 13:15:00+02:00,0.0,3.2672749999999966,0.0,0.0,0.0,0.0,-0.0,0.0,2.4205,2.4205,0.0,1.0,10,0.6845,0.6845,2.4205,0.0,15.366518933245455,15.558452380952366,0.0,8.935679166666666e-05,8.935679166666666e-05
2018-04-02 13:30:00+02:00,0.0,3.2672749999999966,0.0,0.0,0.0,0.0,-0.0,0.0,2.1688,2.1688,0.0,1.0,10,0.9211999999999999,0.9211999999999999,2.1688,0.0,15.366518933245455,15.558452380952366,0.0,8.006486666666667e-05,8.006486666666667e-05
2018-04-02 13:45:00+02:00,0.0,3.2672749999999966,0.0,0.0,0.0,0.0,-0.0,0.0,2.1282,2.1282,0.0,1.0,10,0.9768,0.9768,2.1282,0.0,15.366518933245455,15.558452380952366,0.0,7.856605e-05,7.856605e-05
2018-04-02 14:00:00+02:00,0.0,3.2672749999999966,0.0,0.0,0.0,0.0,-0.0,0.0,2.0877,2.0877,0.0,1.0,10,1.0323,1.0323,2.0877,0.0,15.366518933245455,15.558452380952366,0.0,7.7070925e-05,7.7070925e-05
2018-04-02 14:15:00+02:00,1.3431000000000015,2.931499999999996,-0.0003730833333333338,0.001492333333333335,1.3431000000000015,0.0,1.0,0.001492333333333335,0.37229999999999874,0.37229999999999874,0.0,1.0,10,1.1945999999999999,1.1945999999999999,0.37229999999999874,1.3431000000000015,15.366518933245455,13.959523809523791,4.145370370370375e-07,1.3744074999999954e-05,1.3744074999999954e-05
2018-04-02 14:30:00+02:00,1.3431000000000015,2.595724999999996,-0.0003730833333333338,0.0,1.3431000000000015,0.0,1.0,0.0,-1.3322676295501878e-15,0.0,0.0,1.0,10,1.3569,1.3569,-1.3322676295501878e-15,1.3431000000000015,15.366518933245455,12.360595238095218,0.0,0.0,0.0
2018-04-02 14:45:00+02:00,1.545724999999999,2.2092937499999965,-0.00042936805555555523,0.00022513888888888584,1.545724999999999,0.0,1.0,0.00022513888888888584,0.11297500000000071,0.11297500000000071,0.0,1.0,10,1.1013000000000002,1.1013000000000002,0.11297500000000071,1.545724999999999,15.366518933245455,10.520446428571411,6.253858024691274e-08,4.170660416666693e-06,4.170660416666693e-06
2018-04-02 15:00:00+02:00,1.545724999999999,1.8228624999999965,-0.00042936805555555523,0.0,1.545724999999999,0.0,1.0,0.0,0.428675000000001,0.428675000000001,0.0,1.0,10,0.8455999999999999,0.8455999999999999,0.428675000000001,1.545724999999999,15.366518933245455,8.680297619047602,0.0,1.582525208333337e-05,1.582525208333337e-05
2018-04-02 15:15:00+02:00,1.545724999999999,1.436431249999997,-0.00042936805555555523,0.0,1.545724999999999,0.0,1.0,0.0,0.3322750000000012,0.3322750000000012,0.0,1.0,10,0.957,0.957,0.3322750000000012,1.545724999999999,15.366518933245455,6.840148809523794,0.0,1.226648541666671e-05,1.226648541666671e-05
2018-04-02 15:30:00+02:00,1.545724999999999,1.0499999999999972,-0.00042936805555555523,0.0,1.545724999999999,0.0,1.0,0.0,0.23587500000000117,0.23587500000000117,0.0,1.0,10,1.0684,1.0684,0.23587500000000117,1.545724999999999,15.366518933245455,4.999999999999986,0.0,8.707718750000043e-06,8.707718750000043e-06
2018-04-02 15:45:00+02:00,0.0,1.0499999999999972,0.0,-0.001717472222222221,0.0,0.0,-0.0,0.001717472222222221,2.0164,2.0164,0.0,1.0,10,0.7335999999999999,0.7335999999999999,2.0164,0.0,15.366518933245455,4.999999999999986,4.770756172839502e-07,7.443876666666666e-05,7.443876666666666e-05
2018-04-02 16:00:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.2512999999999996,2.2512999999999996,0.0,1.0,10,0.39870000000000005,0.39870000000000005,2.2512999999999996,0.0,15.366518933245455,4.999999999999986,0.0,8.311049166666664e-05,8.311049166666664e-05
2018-04-02 16:15:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.2668999999999997,2.2668999999999997,0.0,1.0,10,0.3831,0.3831,2.2668999999999997,0.0,15.366518933245455,4.999999999999986,0.0,8.368639166666665e-05,8.368639166666665e-05
2018-04-02 16:30:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.2824,2.2824,0.0,1.0,10,0.36760000000000004,0.36760000000000004,2.2824,0.0,15.366518933245455,4.999999999999986,0.0,8.425859999999999e-05,8.425859999999999e-05
2018-04-02 16:45:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.2577,2.2577,0.0,1.0,10,0.3923,0.3923,2.2577,0.0,15.366518933245455,4.999999999999986,0.0,8.334675833333333e-05,8.334675833333333e-05
2018-04-02 17:00:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.2329999999999997,2.2329999999999997,0.0,1.0,10,0.41700000000000004,0.41700000000000004,2.2329999999999997,0.0,15.366518933245455,4.999999999999986,0.0,8.243491666666665e-05,8.243491666666665e-05
2018-04-02 17:15:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.2956000000000003,2.2956000000000003,0.0,1.0,10,0.3644,0.3644,2.2956000000000003,0.0,15.366518933245455,4.999999999999986,0.0,8.474590000000001e-05,8.474590000000001e-05
2018-04-02 17:30:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.3581,2.3581,0.0,1.0,10,0.3119,0.3119,2.3581,0.0,15.366518933245455,4.999999999999986,0.0,8.705319166666666e-05,8.705319166666666e-05
2018-04-02 17:45:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.4049,2.4049,0.0,1.0,10,0.2451,0.2451,2.4049,0.0,15.366518933245455,4.999999999999986,0.0,8.878089166666666e-05,8.878089166666666e-05
2018-04-02 18:00:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.4516999999999998,2.4516999999999998,0.0,1.0,10,0.1783,0.1783,2.4516999999999998,0.0,15.366518933245455,4.999999999999986,0.0,9.050859166666665e-05,9.050859166666665e-05
2018-04-02 18:15:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.4934999999999996,2.4934999999999996,0.0,1.0,10,0.1615,0.1615,2.4934999999999996,0.0,15.366518933245455,4.999999999999986,0.0,9.205170833333332e-05,9.205170833333332e-05
2018-04-02 18:30:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.5353000000000003,2.5353000000000003,0.0,1.0,10,0.1447,0.1447,2.5353000000000003,0.0,15.366518933245455,4.999999999999986,0.0,9.359482500000001e-05,9.359482500000001e-05
2018-04-02 18:45:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.5743,2.5743,0.0,1.0,10,0.10070000000000001,0.10070000000000001,2.5743,0.0,15.366518933245455,4.999999999999986,0.0,9.503457499999999e-05,9.503457499999999e-05
2018-04-02 19:00:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.6132999999999997,2.6132999999999997,0.0,1.0,10,0.0567,0.0567,2.6132999999999997,0.0,15.366518933245455,4.999999999999986,0.0,9.647432499999999e-05,9.647432499999999e-05
2018-04-02 19:15:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.6204,2.6204,0.0,1.0,10,0.039599999999999996,0.039599999999999996,2.6204,0.0,15.366518933245455,4.999999999999986,0.0,9.673643333333333e-05,9.673643333333333e-05
2018-04-02 19:30:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.6273999999999997,2.6273999999999997,0.0,1.0,10,0.0226,0.0226,2.6273999999999997,0.0,15.366518933245455,4.999999999999986,0.0,9.699484999999999e-05,9.699484999999999e-05
2018-04-02 19:45:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.6687000000000003,2.6687000000000003,0.0,1.0,10,0.0113,0.0113,2.6687000000000003,0.0,15.366518933245455,4.999999999999986,0.0,9.851950833333334e-05,9.851950833333334e-05
2018-04-02 20:00:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.71,2.71,0.0,1.0,10,0.0,0.0,2.71,0.0,15.366518933245455,4.999999999999986,0.0,0.00010004416666666667,0.00010004416666666667
2018-04-02 20:15:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.69,2.69,0.0,1.0,10,0.0,0.0,2.69,0.0,15.366518933245455,4.999999999999986,0.0,9.930583333333333e-05,9.930583333333333e-05
2018-04-02 20:30:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.67,2.67,0.0,1.0,10,0.0,0.0,2.67,0.0,15.366518933245455,4.999999999999986,0.0,9.856749999999999e-05,9.856749999999999e-05
2018-04-02 20:45:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.695,2.695,0.0,1.0,10,0.0,0.0,2.695,0.0,15.366518933245455,4.999999999999986,0.0,9.949041666666666e-05,9.949041666666666e-05
2018-04-02 21:00:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.72,2.72,0.0,1.0,10,0.0,0.0,2.72,0.0,15.366518933245455,4.999999999999986,0.0,0.00010041333333333334,0.00010041333333333334
2018-04-02 21:15:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.725,2.725,0.0,1.0,10,0.0,0.0,2.725,0.0,15.366518933245455,4.999999999999986,0.0,0.00010059791666666667,0.00010059791666666667
2018-04-02 21:30:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,0.0,0.0,2.73,2.73,0.0,1.0,10,0.0,0.0,2.73,0.0,15.366518933245455,4.999999999999986,0.0,0.00010078249999999999,0.00010078249999999999
2018-04-02 21:45:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.7,2.7,0.0,1.0,10,0.0,0.0,2.7,0.0,15.366518933245455,4.999999999999986,0.0,9.9675e-05,9.9675e-05
2018-04-02 22:00:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.67,2.67,0.0,1.0,10,0.0,0.0,2.67,0.0,15.366518933245455,4.999999999999986,0.0,9.856749999999999e-05,9.856749999999999e-05
2018-04-02 22:15:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.665,2.665,0.0,1.0,10,0.0,0.0,2.665,0.0,15.366518933245455,4.999999999999986,0.0,8.172666666666668e-05,8.172666666666668e-05
2018-04-02 22:30:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.66,2.66,0.0,1.0,10,0.0,0.0,2.66,0.0,15.366518933245455,4.999999999999986,0.0,8.157333333333335e-05,8.157333333333335e-05
2018-04-02 22:45:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,0.0,0.0,2.725,2.725,0.0,1.0,10,0.0,0.0,2.725,0.0,15.366518933245455,4.999999999999986,0.0,8.356666666666667e-05,8.356666666666667e-05
2018-04-02 23:00:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,0.0,0.0,2.79,2.79,0.0,1.0,10,0.0,0.0,2.79,0.0,15.366518933245455,4.999999999999986,0.0,8.556e-05,8.556e-05
2018-04-02 23:15:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.73,2.73,0.0,1.0,10,0.0,0.0,2.73,0.0,15.366518933245455,4.999999999999986,0.0,8.372e-05,8.372e-05
2018-04-02 23:30:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.67,2.67,0.0,1.0,10,0.0,0.0,2.67,0.0,15.366518933245455,4.999999999999986,0.0,8.188000000000001e-05,8.188000000000001e-05
2018-04-02 23:45:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.71,2.71,0.0,1.0,10,0.0,0.0,2.71,0.0,15.366518933245455,4.999999999999986,0.0,8.310666666666667e-05,8.310666666666667e-05
2018-04-03 00:00:00+02:00,0.0,1.0499999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,2.75,2.75,0.0,1.0,10,0.0,0.0,2.75,0.0,15.366518933245455,4.999999999999986,0.0,8.433333333333334e-05,8.433333333333334e-05
